# Experiment 01, the wallet flow under gem5 with the four arms, 2026-09-05: base (libsecp256k1 through the pass with an empty seed, coin selection plain C++), blanket (base + the constructor's msr DIT #1), api (base with secp256k1_ecdsa_sign and secp256k1_ec_pubkey_create wrapped in Apple's prologue/epilogue: mrs DIT token, msr DIT #1, isb sy for sb, call, clear only if the token was 0; --wrap), apinop (the same wrapper with every DIT instruction a NOP), taint (ExpeDITe at the shipped defaults: callee contract, twins, intra-block placement; seed_flow_contract.txt, the owned list).
# K = inputs signed per flow; spec = renamed MSR DIT, serdit = serialising; 5 argv[0] offsets; 450 runs, all gates pass. Compiler dit-tainter (LLVM 9d596a3c2858 code); gem5 the rig worktree's build (pre master #106).
# taintx = ExpeDITe with -taint-dit-external-preserves (library obj/taintx), 90 cells added 2026-09-05 evening, all gates pass.
K,offset,arm,cfg,rc,iter,warmup,targets,cycles,numInsts,simInsts,ipc,ditSuppressed,ditSwitches,commitNonSpecStalls,checksum,wall_s
0,2,base,serdit,0,1,1,1,29924105.0,59210273.0,59200930.0,1.978682,0.0,0.0,20696.0,837640467,
0,2,base,spec,0,1,1,1,29924105.0,59210273.0,59200930.0,1.978682,0.0,0.0,20696.0,837640467,
0,2,blanket,serdit,0,1,1,1,31979946.0,59210273.0,59200930.0,1.851481,2776958.0,0.0,20696.0,837640467,
0,2,blanket,spec,0,1,1,1,31979946.0,59210273.0,59200930.0,1.851481,2776958.0,0.0,20696.0,837640467,
0,2,taint,serdit,0,1,1,1,29974596.0,59210273.0,59200930.0,1.975348,0.0,0.0,20696.0,837640467,
0,2,taint,spec,0,1,1,1,29946648.0,59210273.0,59200930.0,1.977192,0.0,0.0,20696.0,837640467,
0,2,taintx,serdit,0,1,1,1,29925057.0,59210273.0,59200930.0,1.978619,0.0,0.0,20696.0,837640467,1433.9
0,2,taintx,spec,0,1,1,1,29897192.0,59210273.0,59200930.0,1.980463,0.0,0.0,20696.0,837640467,1398.6
0,3,api,serdit,0,1,1,1,29947263.0,59210273.0,59200930.0,1.977151,0.0,0.0,20696.0,837640467,
0,3,api,spec,0,1,1,1,29947263.0,59210273.0,59200930.0,1.977151,0.0,0.0,20696.0,837640467,
0,3,apinop,serdit,0,1,1,1,29947263.0,59210273.0,59200930.0,1.977151,0.0,0.0,20696.0,837640467,
0,3,apinop,spec,0,1,1,1,29947263.0,59210273.0,59200930.0,1.977151,0.0,0.0,20696.0,837640467,
0,3,base,serdit,0,1,1,1,29835468.0,59210273.0,59200930.0,1.98456,0.0,0.0,20696.0,837640467,
0,3,base,spec,0,1,1,1,29835468.0,59210273.0,59200930.0,1.98456,0.0,0.0,20696.0,837640467,
0,3,blanket,serdit,0,1,1,1,32001254.0,59210273.0,59200930.0,1.850249,2777347.0,0.0,20696.0,837640467,
0,3,blanket,spec,0,1,1,1,32001254.0,59210273.0,59200930.0,1.850249,2777347.0,0.0,20696.0,837640467,
