rep,arm,total_s,raw_sign_s,secret_frac,checksum,probe_const_off,probe_const_on
37,always,3.234925,0.307891,9.5177,10527241102943389473,0.2220,0.8689
37,oracle,3.198559,0.308128,9.6333,10527241102943389473,0.2220,0.8689
38,pass_relaxed,3.348625,0.354488,10.5861,10527241102943389473,0.2231,0.8684
38,pass_clone,3.336723,0.317619,9.5189,10527241102943389473,0.2231,0.8684
38,pass_clonerelax,3.327796,0.355192,10.6735,10527241102943389473,0.2231,0.8684
38,baseline2,3.156939,0.289213,9.1612,10527241102943389473,0.2231,0.8684
38,baseline,3.179678,0.289507,9.1049,10527241102943389473,0.2231,0.8684
38,null,3.173060,0.289469,9.1227,10527241102943389473,0.2231,0.8684
38,always,3.262906,0.308510,9.4551,10527241102943389473,0.2231,0.8684
38,oracle,3.186231,0.308596,9.6853,10527241102943389473,0.2231,0.8684
38,pass_hoist,3.511409,0.420316,11.9700,10527241102943389473,0.2231,0.8684
39,pass_clone,3.342142,0.318022,9.5155,10527241102943389473,0.2235,0.8692
39,pass_clonerelax,3.351051,0.354830,10.5886,10527241102943389473,0.2235,0.8692
39,baseline2,3.160839,0.289083,9.1458,10527241102943389473,0.2235,0.8692
39,baseline,3.145683,0.288537,9.1725,10527241102943389473,0.2235,0.8692
39,null,3.155165,0.290103,9.1945,10527241102943389473,0.2235,0.8692
39,always,3.244718,0.307795,9.4860,10527241102943389473,0.2235,0.8692
39,oracle,3.193294,0.308067,9.6473,10527241102943389473,0.2235,0.8692
39,pass_hoist,3.533478,0.420717,11.9066,10527241102943389473,0.2235,0.8692
39,pass_relaxed,3.357537,0.353972,10.5426,10527241102943389473,0.2235,0.8692
